status,source_URLs,Name,Type,Cardinality,Label,Required,Help
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,defaultRevision,string,0..1,,,"If a default revision has been identified, it is displayed in this field."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,deferredRevenueAccount,RecordRef,0..1,,,"Set the deferred revenue account to associate with this item. Then, when this item is sold and associated with a revenue recognition template, the revenue from the sale is deferred.
The sale amount is posted to a deferred revenue account, as opposed to a standard income account.
In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,demandModifier,double,0..1,,,"Set the default percentage of expected demand change to use for calculating item demand. For example, if you know that new customers will increase sales of this item in the future, you can enter 10% expected demand change to be added on to previous sales totals. 
If no expected demand change percentage is set, then the default value from the Set Up Inventory Management page is used."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,demandSource,RecordRef,0..1,,,"Select a Demand Source to determine where demand data is sourced for an item.
    * Forecast from Demand Plan – Source only the item's demand plan record.
      Note: A sales order with a related work order generates a supply plan for the sales order. The Mass Create Work Orders page automatically suggests a supply for the sales order.
    * Entered and Planned Orders – Source open orders and use the expected ship date as the demand date. If the item is a member of an assembly, demand for the assembly is included demand calculations for the item.
    * Order and Forecast – Calculates demand for an item by including both the forecast amount and the amount on orders that have been entered.
      Forecast demand for an item is calculated by combining (Quantity forecast over time) + (quantity on sales orders and invoices entered)
    * Forecast Consumption – Calculates demand for an item by subtracting from the forecast quantity any item quantities on orders entered. This removes duplication if an order is already included as part of a forecast.
      Demand for an item is calculated as (Quantity forecast over time) - (quantity on sales orders and invoices entered)."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,demandTimeFence,long,0..1,,,"Demand Time Fence defaults to the number entered in the Default Demand Time Fence field.
Verify the default or enter a number between zero and 365 to determine the demand time fence for this item."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,department,RecordRef,0..1,,,"Set a department to associate with this item. For details on existing department records, in the UI go to Setup > Company > Departments."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,description,string,0..1,,,Enter a description for this item. This description will appear in the Description column of sales forms.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,directRevenuePosting,boolean,0..1,,,"Check this box to disable advanced revenue management for this item. When checked, posting transactions that include this item post directly to the item revenue account. No revenue element or revenue arrangement is created. When you check this box, the Deferred Revenue Account on the Accounting subtab is disabled.
When you create sales transactions that include items that have this box checked, all the items in the transaction must have the box checked. You cannot mix items that post directly to revenue with items that post to deferred revenue in the same transaction. This restriction also applies to kit items. All items in a kit must post either to revenue or to deferred revenue.
You cannot check or clear the box after the item has been used in a transaction with advanced revenue management.
By default, this box is not checked."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,displayName,string,0..1,,,"You can set an optional name for this item in addition to the item name. If you are integrating with a Yahoo! store, this field is imported from Yahoo!.
The display name prints in the Item column of the sales form when Basic printing is used. If this item is a member of a kit, this name appears in the Item column when the Print Items box is checked. 
If you do not set a display name, then item name appears on printed forms."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,dontShowPrice,boolean,0..1,,,"Check this box to hide the price of this item online.
This is useful for items you want to advertise but don't want to sell or for items that you track inventory for and want to display but are offered in combination with other items."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,dropshipExpenseAccount,RecordRef,0..1,,,"When the Automated Intercompany Drop Ship feature is enabled, this field defaults to the account specified in the Default Expense Account on Accounting Preference page, but you can override this account. The account you select must have the Eliminate Intercompany Transactions box checked."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,effectiveBomControl,AssemblyItemEffectiveBomControl,0..1,,,"In the Effective BOM Control field, choose one of the following:
    * Select Effective Date to manage dates manually on individual item records.
    * Select Revision Control to use revision records to manage effective and obsolete dates.
Note: If you select Revision Control, you must always use revision control from
that point going forward for this item."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,enforceMinQtyInternally,boolean,0..1,,,"Check this box to apply the minimum quantity restriction on sales orders generated from NetSuite. When you clear this box, but enter a number in the Minimum Quantity field, the minimum quantity is only applied to web store orders."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,excludeFromSitemap,boolean,0..1,,,"Check this box to exclude a tab, category or item page from the site map."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,expirationDate,dateTime,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,featuredDescription,string,0..1,,,"Settable only if item is featured. You can provide letters, numbers and basic HTML code."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,fixedLotSize,double,0..1,,,"If you selected Fixed Lot Size as the lot sizing method, then enter a quantity in the Fixed Lot Size field. This is the quantity that procurement of this item is always based on, regardless of demand projections."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/lotnumberedassemblyitem.html,gainLossAccount,RecordRef,0..1,,,"When the Use Item Cost as Transfer Cost preference is disabled, the transfer price on a transfer order is used as the item cost on the item receipt. Any difference between the actual cost and the transfer price posts to a Gain/Loss account when the item is shipped.
In this field, select the Gain/Loss account you prefer to use to post transfer cost discrepancies. The account you select must be different than the Asset or Cost of Goods Sold (COGS) account for the item.
You can choose an Income account, Other Income account, Expense account, or Other Expense account.
 
Note: If you have enabled the Expand Account Lists preference, you can choose any account in this field.
If you leave this field blank or select Use Income Account, then the income account for the item is used."
